id,Target
4786,0
47889,0
46911,0
49432,1
80491,0
76910,0
20045,0
26354,0
27300,0
21109,0
65837,0
64175,0
26970,0
36738,0
70641,0
28616,1
1226,0
60549,0
88142,0
80050,0
85853,0
6203,0
87136,0
81123,0
22573,0
59400,0
63830,0
41484,0
72454,0
15674,0
29458,0
17751,1
73430,0
41959,0
45020,0
25211,0
26695,0
46538,0
40805,0
30519,0
22027,0
16364,0
1683,0
11071,0
68746,0
17722,0
25173,1
56723,0
46694,1
29824,0
85332,0
60493,1
19845,0
8442,0
88445,1
10410,0
68061,0
57959,0
5786,0
82255,0
58969,0
56500,0
29947,0
19027,0
39593,0
14422,0
15279,0
40550,0
88542,0
24889,1
48749,1
72235,0
71062,0
26983,0
26295,0
59387,0
27694,0
52808,0
56702,0
23463,0
35464,1
83243,0
69721,0
27288,0
22181,0
3095,0
4726,0
13421,0
41305,0
62136,0
843,1
43065,0
59545,0
72562,0
48551,1
79215,0
48823,0
22126,1
56887,0
15338,1
30136,0
67610,0
66623,0
72867,0
44977,0
28696,0
61973,0
15477,0
15676,0
66589,0
48838,0
8997,0
71511,0
39546,0
57129,0
88480,0
55108,0
17709,0
23758,0
54155,1
62618,0
62411,0
22800,0
57462,0
84799,0
32653,0
70636,0
22312,0
87590,0
31326,0
60519,0
8079,1
15133,0
1354,0
59358,0
10574,0
13114,0
27778,0
51816,0
34314,0
41306,0
28469,0
41591,0
71931,0
68887,0
82413,0
48825,0
66224,0
69744,0
47027,0
6646,0
40950,0
67888,0
920,1
21573,1
65292,0
2476,1
14899,0
50497,0
10295,0
42961,0
67353,0
75486,0
82525,0
6267,0
65533,0
63102,0
73547,0
19636,0
60735,0
5297,0
27402,1
44047,0
19462,0
73236,0
14278,0
51822,0
21228,0
14921,0
65865,0
35102,0
51810,0
10019,0
47917,0
36256,0
7799,0
48251,0
81866,0
27858,0
46340,0
69274,0
80794,1
42936,0
22240,0
51148,0
23186,0
78539,0
83414,0
42542,0
29355,0
63342,1
45645,0
64113,1
22875,0
69517,0
57317,0
10399,1
66541,0
15200,0
49141,0
71137,0
6204,0
6862,0
72634,0
38893,0
5907,0
55989,0
45846,0
54667,0
88707,0
15165,0
88873,0
85334,0
40431,0
61147,0
35303,0
65133,0
70581,0
45797,0
63754,0
48468,0
18970,1
1506,0
84387,0
419,0
20210,0
30208,0
73805,0
21826,0
25079,1
58383,0
48282,0
10282,0
13524,0
2209,0
88099,0
83823,0
20064,0
83986,0
74208,0
9189,0
78137,0
697,0
40055,0
64447,0
8280,0
36976,0
27059,0
18747,0
65746,0
86443,1
34970,0
47646,0
64071,0
1798,0
88790,0
74584,0
77335,0
66045,0
16853,0
13899,1
65509,0
85794,0
89725,0
76054,0
53590,0
3187,0
75329,0
73485,1
8195,0
80391,0
59714,0
39701,0
87211,0
16755,0
20012,0
33347,0
82927,0
76830,0
15770,0
36991,0
65972,0
15696,1
16926,0
59726,0
81757,1
81967,0
36380,1
64484,0
7050,1
5665,1
51316,0
78875,0
76358,0
86486,0
34628,0
63681,0
21386,0
80470,0
47092,0
46341,0
80821,0
73371,0
85123,0
50149,0
62435,0
76631,0
33989,0
87823,0
14448,0
40258,1
16957,0
23625,0
8474,0
89955,0
10956,0
49077,0
40643,0
54077,0
22201,0
34570,0
26863,0
45786,1
23739,1
72356,0
54394,0
19411,1
60553,1
9901,0
3910,0
42162,0
22217,0
43042,0
12968,0
4501,0
47741,0
16762,0
19351,0
83559,1
9971,1
44517,1
12142,0
88767,0
21450,1
25484,0
76099,0
86402,0
77804,0
42092,0
76186,0
1571,0
75468,1
80695,0
69378,0
14756,1
78487,0
9598,0
32434,0
62390,0
14463,0
48303,0
25135,0
1990,0
79289,0
46845,0
745,0
29357,0
65963,0
52336,0
76515,0
76827,0
35986,1
69983,0
73503,0
73000,0
26226,1
29199,0
75001,0
17552,0
22600,0
37565,0
53383,0
27719,1
11257,1
551,0
30673,0
39037,0
21084,0
21281,0
28452,0
73145,0
69225,0
68401,0
89151,0
25144,0
47667,0
75515,0
13893,0
8754,1
11731,0
21991,0
13732,1
36337,0
81959,0
78940,0
52641,0
45936,0
50635,0
85424,0
15562,1
73935,0
24936,1
67470,1
88603,0
47089,0
68637,0
71951,0
6228,0
52232,0
59164,1
38918,0
26266,1
63435,0
47550,0
28798,1
32286,0
69199,0
52224,0
83085,0
88065,0
8042,0
16713,0
78374,0
35410,0
86647,1
85852,1
11686,0
46889,1
51912,0
47449,0
32788,0
34676,0
82119,1
51427,0
72267,0
41602,0
65210,0
12198,0
41833,1
32815,0
24618,1
50094,0
28843,0
34610,0
62774,0
3146,1
56165,0
16631,0
47504,0
65773,0
31347,0
82584,0
25758,0
29025,0
18075,0
24790,0
65886,0
47745,0
16633,0
69804,0
637,0
88822,1
60039,1
14216,0
47141,0
81969,0
15077,0
54932,0
58831,0
15662,0
5201,1
15857,0
31365,0
58196,0
25816,0
53151,0
84692,0
211,0
71259,0
4184,1
59686,0
24391,0
59560,0
45214,0
31307,0
17059,0
74275,0
20911,0
47713,0
25641,0
77871,0
11222,0
53803,0
13986,0
82159,0
3633,1
12325,0
30358,0
37936,0
7707,1
51582,0
71678,0
85122,0
10180,0
89846,0
25306,1
35927,0
17121,0
8400,0
72094,1
32369,0
16733,0
70197,0
70807,0
40284,0
46900,0
87375,0
48147,0
85587,0
76525,0
69673,0
62983,0
68935,0
70766,1
81979,0
74216,0
75281,1
26443,0
79764,0
79656,0
6576,0
66885,0
63288,0
34435,1
65869,1
26447,0
3266,0
40931,0
2440,1
68262,0
88714,0
72371,0
70343,0
73239,0
25295,0
71733,0
38005,0
12025,0
10313,0
53658,0
35917,0
138,0
38380,0
49340,1
30268,0
55029,0
84218,0
15522,0
19536,0
79068,0
51905,0
28572,0
47274,0
24882,1
70561,0
83688,0
68920,0
69383,0
78178,0
82204,0
43649,0
25879,0
38941,0
72532,0
77488,0
54370,0
62438,0
59919,0
41556,0
11058,0
60817,0
48283,1
42077,0
15238,0
14188,0
57033,0
17044,0
25794,1
39197,1
39427,0
49310,0
26317,0
44166,0
75325,0
46220,0
9655,0
75044,0
67341,0
36771,1
25115,0
26458,0
35222,0
24846,0
6436,1
26420,0
12606,0
46202,0
40494,0
39180,1
69349,0
14014,0
75063,0
70293,0
87544,0
55754,0
82690,0
9605,0
56726,0
80496,0
64807,0
4769,0
20177,0
65467,0
8531,0
66440,0
78407,0
944,0
45168,0
85478,0
52884,1
8695,0
31717,0
88811,0
62781,0
8483,0
50407,0
55065,0
3459,0
63828,0
21511,0
89635,0
4242,0
1814,0
5587,0
18204,0
18873,0
24968,0
24646,0
6516,0
52598,0
27652,0
19001,0
83893,1
57420,0
54624,0
25231,0
12756,0
80474,0
69456,1
18067,0
54201,0
50806,1
64378,0
75335,0
32802,1
38159,0
42147,0
16984,0
16912,0
57607,0
36138,0
16673,0
67136,0
17435,0
88574,0
85339,0
65888,0
85986,0
8595,0
49734,0
24542,0
2953,0
72526,0
59364,0
58036,0
9221,1
35314,0
75830,1
57511,1
68738,0
57151,0
89319,0
38466,0
58280,0
58627,0
57533,1
48438,0
45672,0
8887,0
6760,0
79189,0
10446,0
18519,0
45111,0
25976,0
48335,0
58099,1
26361,0
42331,0
57840,0
43951,0
46050,0
73167,0
35518,0
82708,0
43711,0
50838,0
37917,0
2242,0
40837,0
44290,0
8742,0
86802,0
80399,0
58003,0
80625,0
33257,0
53689,0
26083,0
25957,0
44784,0
89207,0
43350,0
24913,0
83048,1
27400,0
26468,0
67930,0
9611,0
68780,0
80053,0
29996,0
72846,0
26355,0
48509,0
26400,0
31168,0
8958,0
71909,0
60861,0
42572,0
64961,0
38328,0
13886,0
6575,0
22346,1
21440,0
3785,0
59749,0
54528,0
80381,0
58240,0
5248,0
14675,0
2559,0
82594,0
12609,1
6802,0
72573,0
55697,0
84728,0
89525,0
16607,0
14441,0
18893,0
9754,0
72809,1
61060,0
4280,0
27432,0
11864,1
78175,0
50102,1
19262,0
37775,0
24457,0
52545,0
36538,0
74253,0
45331,0
13324,0
55995,0
44862,0
41870,1
28575,0
26187,0
68556,0
25408,1
80211,1
15601,0
14325,0
63899,0
72971,0
23312,0
1049,0
5859,1
43815,0
54740,1
474,0
65537,0
10832,1
83099,0
9106,0
66460,0
9374,0
16419,0
2343,0
23913,0
11094,0
16119,0
46919,0
16600,0
89604,0
70877,1
85508,0
69331,0
36401,0
15886,0
66691,0
24024,0
67563,0
13051,0
82379,0
17444,0
14218,0
10409,0
42674,0
10365,0
62862,0
47882,0
87781,0
64916,0
75446,0
30965,0
56233,0
89838,0
76302,0
81766,0
84738,1
51432,0
50599,0
77864,0
58750,0
24285,0
9664,0
38350,0
17479,0
18906,0
38374,0
30369,0
20204,1
32740,0
74500,0
42683,0
14721,0
87022,0
21678,1
63831,0
85177,1
23775,0
1561,0
9265,0
10542,1
66112,0
31653,0
53258,0
30432,1
48666,1
17587,0
46031,0
13166,0
30512,0
23998,0
12051,0
31157,0
88831,1
1214,0
61795,0
75315,0
31879,0
33136,0
82197,0
20302,0
41041,0
27068,0
17577,0
40440,0
50572,0
2911,0
78655,0
53324,1
79865,0
36516,0
65647,0
48998,0
17893,0
16872,0
45440,1
42332,0
17018,1
2113,1
5564,0
31413,0
46754,0
20008,0
35748,0
9345,0
30464,0
18528,0
62159,0
45149,0
37236,0
75839,0
58381,1
13859,0
62802,0
69587,0
21080,0
37179,0
33281,0
20145,0
55497,0
76554,0
77285,0
15754,0
29934,0
83107,0
43417,1
85106,0
84757,0
89586,0
14960,0
17635,1
41779,0
1738,0
89474,0
48522,0
21139,0
56160,1
70602,0
71575,1
32800,0
13950,0
73823,0
19300,0
12868,0
78252,1
27144,0
66581,0
63715,1
57416,0
6701,0
74423,1
87498,0
20985,0
23794,1
36716,0
50598,1
30671,0
60663,1
50738,0
60410,0
82083,0
20986,1
58780,0
2106,0
7161,0
65726,0
53984,1
16508,1
77831,0
67757,0
23059,0
18444,1
25064,0
66611,0
26645,0
40687,0
15458,0
1526,1
65570,0
49053,0
35350,0
14383,0
1655,1
75109,0
39555,0
63928,0
88865,1
27299,0
89809,0
79973,0
51696,1
65090,1
57156,0
84822,0
33001,0
1729,0
31744,0
44694,0
41453,0
70545,0
61231,0
35260,0
84612,0
83011,0
39413,0
2114,0
61102,0
30522,0
6577,1
86546,1
45597,1
34546,0
40848,0
46003,0
39858,0
13759,0
51269,0
42229,0
34553,0
8943,0
49088,0
15742,0
3467,0
12666,0
88415,0
74276,0
57058,1
55789,1
50381,1
86476,0
29118,0
30037,0
21587,1
89089,0
18035,0
38910,1
37733,0
85880,0
17986,0
59915,0
43591,0
45491,0
2651,0
5463,0
65979,1
69821,0
22625,0
79446,0
821,0
20087,0
11273,0
2893,0
52847,0
84011,0
59839,0
80410,0
58774,0
86157,0
81872,0
74521,0
81665,0
1270,0
71588,0
34090,0
28431,0
73499,0
5824,0
78222,0
9912,0
49438,0
57360,0
31003,0
21332,0
63536,0
88938,0
33747,0
17997,0
7269,0
76179,1
60167,0
15170,0
15832,0
39898,0
73610,0
60927,0
58521,0
19275,0
63588,0
69967,0
6485,0
44339,1
29794,0
80485,0
50525,1
25345,0
785,0
27707,0
78353,0
48543,0
63048,0
58088,1
765,0
49587,0
10971,0
57588,0
35882,0
8386,0
54236,0
26576,0
70207,0
33637,0
69377,1
25176,0
19711,0
81060,0
46163,0
50670,0
303,0
68821,0
42100,0
17834,0
5995,0
51456,0
20901,0
54092,0
83905,0
32610,0
83703,1
38703,0
53473,0
5803,0
40886,0
71009,0
79607,0
69160,0
64123,0
10112,1
87120,0
90,0
45211,1
52239,0
84957,0
56666,1
54227,0
66703,0
10175,0
49420,0
67975,0
5906,0
2800,0
29200,0
79238,0
30381,0
6859,1
5168,0
11106,0
40145,1
80407,0
8585,0
16889,0
81211,0
11879,0
8942,0
89561,0
71590,0
26976,1
47289,0
25954,0
976,0
14722,1
27870,0
84275,0
52525,1
42610,0
67624,0
50603,1
56328,0
47760,0
49586,0
28250,0
52331,0
30,0
55114,0
51006,0
2115,0
46313,0
20044,1
19889,0
89649,0
38348,0
81524,0
3971,0
80277,0
23535,0
74731,0
8755,0
61289,1
55336,0
28170,0
17833,0
22104,0
73615,0
70846,0
10496,0
34803,0
20476,0
13922,0
33757,0
56689,0
62330,0
68300,0
31799,1
88405,0
68876,0
22769,1
35310,0
79293,0
76328,1
82483,0
86967,0
75826,0
44407,1
64237,0
52958,0
85707,1
46433,0
36628,0
33227,0
18627,0
77265,1
86740,0
49824,0
40273,0
39520,0
56367,0
25458,0
22444,0
65554,1
21250,0
27124,0
48970,1
62387,0
56452,0
62113,0
33838,0
86477,0
23563,0
45184,1
32817,0
44736,0
77927,0
65088,0
87282,0
60057,0
37300,0
41775,1
19762,1
65255,0
35091,0
56932,0
34996,1
66114,0
72482,0
55803,0
87705,0
58904,0
58193,0
50462,0
51276,0
70135,0
89643,0
1495,0
65220,0
64108,0
45617,0
33912,0
5884,0
18996,0
1545,0
29539,0
79967,0
49937,0
14893,1
50113,0
77029,0
10615,0
66907,0
21785,0
28581,0
78944,0
35527,0
72928,0
87128,0
65396,0
14397,0
30813,0
88606,0
3580,0
50864,0
33981,0
30023,0
51234,0
11401,0
73846,0
62011,0
25600,0
33624,0
69083,0
25108,0
35928,0
22883,0
67456,0
59918,0
86303,0
23865,0
20812,0
48611,0
32879,0
74624,0
10297,0
65939,0
76585,0
18561,1
30994,0
34125,0
45057,1
78971,0
3501,0
13310,0
1833,0
52953,0
27020,0
70175,0
10219,0
4914,0
34047,0
83945,0
70954,0
63245,1
47143,0
3070,0
50962,0
18891,0
68818,0
49113,0
7746,0
71139,0
87235,1
46961,0
72751,0
11878,0
65161,0
4328,0
85630,0
39639,0
46411,0
25497,0
4497,0
81165,0
16807,0
9101,0
9738,0
56079,0
78922,0
2312,0
84481,0
37039,0
54378,0
33874,0
84988,0
59897,0
75745,0
86887,0
50623,0
54262,0
57326,0
18236,0
65328,0
5397,0
22492,0
44851,0
56630,0
66774,0
26624,0
34426,0
68498,0
9053,0
4402,0
11076,1
69747,0
4874,0
2255,0
26033,0
9730,0
19372,0
88945,0
68819,0
70233,0
50118,0
23698,0
60155,0
89458,0
6123,0
8438,0
87181,0
13839,0
23489,0
37772,0
48326,1
39814,0
48779,0
13309,0
27127,0
73851,0
20598,0
88786,0
3727,0
66265,1
32474,0
31778,0
63227,0
86309,0
57100,0
82582,0
74597,1
8401,0
56223,0
11380,0
86539,0
50068,0
87310,0
70734,0
88923,0
81447,0
5604,0
11495,0
74141,0
67871,0
66700,0
77259,0
576,1
72649,0
83134,0
22515,0
43303,0
49533,0
72229,0
78083,0
9860,0
72109,1
68044,1
11584,0
29806,0
36257,0
60815,0
10040,0
57562,0
37320,0
26054,0
89633,0
88627,0
36919,0
59107,1
66023,0
50242,0
40033,0
86933,0
15771,0
700,0
78428,0
56488,1
24329,1
88015,1
2548,1
35579,0
66746,0
30679,0
4476,0
43233,0
67135,0
18339,1
11717,0
40194,0
78847,0
48782,0
21763,1
28474,0
6818,0
77817,1
59644,0
6042,0
57373,0
16825,0
35857,0
29595,0
86102,0
53081,1
32486,1
23807,0
56696,0
88943,0
84710,0
21965,0
55563,0
13793,0
85759,0
34252,0
30739,0
40462,0
20402,0
40062,0
68017,0
702,0
37918,1
67568,0
27169,0
66406,0
31159,0
67979,0
73280,1
15258,1
64661,1
83039,1
63568,1
16224,1
28105,0
64554,0
65457,0
38204,0
25741,0
8848,0
80980,0
82058,0
64768,0
58356,1
30510,0
86632,0
4373,0
9252,0
85159,0
12588,0
66548,0
35200,0
87160,0
70121,0
48678,0
32022,0
71471,0
32736,0
67875,0
77997,1
5538,0
85948,0
8056,0
74605,1
75631,0
42948,0
67067,0
76379,0
45783,1
23135,0
47640,0
82316,1
86015,0
17859,0
83901,0
49444,0
17988,0
28014,0
13209,0
69701,0
69147,0
43486,0
21212,0
79654,0
84580,0
56777,0
63688,1
25698,0
79204,0
55156,0
18826,0
38198,0
54674,0
29032,0
49762,0
40786,0
17236,1
13261,0
20719,1
59821,0
79825,1
79082,0
82252,0
17247,0
80307,0
77851,1
78705,0
37318,1
63824,0
8986,0
17160,0
71164,0
70928,0
89861,0
23153,0
81195,0
60623,0
57525,0
70420,0
1129,0
50282,0
41022,0
6272,1
84987,0
28025,0
35228,1
27726,0
82974,0
74234,0
75916,0
58047,0
30036,0
38361,0
62585,0
58973,0
71814,0
2226,0
25439,1
41028,0
40531,0
24520,0
3437,0
38551,0
55275,0
78339,1
87946,0
28239,1
71031,0
21326,0
26101,1
41745,0
56556,0
67156,1
70186,0
55695,0
70508,0
66775,0
12340,0
14559,0
79901,0
26797,0
43760,0
87816,0
64293,0
29288,0
18815,0
81669,0
88214,0
84235,0
87257,0
42787,0
74162,1
21848,0
61843,1
40037,0
31905,0
56132,0
52544,0
9430,0
85022,1
28585,0
61754,0
11197,0
69216,0
60874,0
54496,0
84845,0
44260,0
89206,0
89296,1
77840,0
18456,0
9176,0
76798,0
66176,0
62839,0
57554,0
50605,0
54819,1
14609,0
42326,1
61894,0
89077,1
27269,1
41293,0
14120,0
36490,1
4223,0
2887,0
30697,0
21684,0
81526,0
36429,0
39078,0
31918,0
88060,0
16448,0
84434,0
44074,0
65966,0
68544,1
60784,0
29410,0
3929,1
16744,0
47540,0
11765,0
83087,0
66665,1
22712,0
48804,0
81534,0
85264,0
4255,0
46275,0
69250,0
9991,1
52726,0
56095,1
45140,0
47156,0
72527,0
76082,0
53171,0
28508,0
289,0
27007,0
73277,0
64865,0
21354,1
43401,0
56935,0
7996,0
71221,0
87421,1
69322,0
54917,1
38295,0
53529,0
85512,0
10401,0
12673,0
79846,0
3870,0
87392,0
31646,0
11800,0
32355,0
29793,1
17238,0
69219,0
79895,0
55351,1
24727,0
25305,1
57098,0
83729,0
82843,1
85080,0
52665,0
46559,0
47732,0
33857,0
13028,0
19541,0
23000,0
54915,0
13416,0
45579,0
52176,0
46630,0
77960,0
16219,1
5257,0
49130,0
43838,0
71059,0
87459,0
24173,0
54254,0
47123,0
28642,0
17924,0
76140,0
3931,1
15266,0
73666,0
66851,0
75074,0
57966,0
85356,0
77088,0
75356,0
46712,0
11792,0
11434,0
35406,0
51527,0
3027,0
50169,0
24579,0
30121,0
51435,0
59527,0
48596,0
22105,0
22305,0
44355,0
42070,0
74964,0
75647,0
19044,0
64707,0
35442,0
41734,0
78701,0
48457,0
71421,0
65682,1
4428,0
87673,0
25061,0
23522,0
11391,1
46137,1
76832,0
76674,0
17334,0
75736,0
28827,1
53893,1
85321,0
78617,0
75713,0
23282,0
37650,0
15766,0
5394,1
12926,0
2781,0
37622,0
59140,0
19876,1
46978,0
15795,0
80915,0
32148,0
13467,0
88361,0
82568,0
4213,0
51375,0
15642,0
39860,0
87610,0
59494,0
38544,0
14744,0
70512,0
63112,1
58448,0
33440,0
45277,1
22293,0
56027,0
72743,1
63569,0
31896,0
80328,0
55603,0
82722,0
72489,0
1445,0
50935,0
47425,0
47060,0
84818,0
57101,0
83480,0
67173,0
20643,1
47903,0
15870,0
62099,0
73539,0
14927,1
64043,0
4044,0
28455,0
70143,0
52854,1
60247,0
15595,0
26020,0
61953,0
83768,0
56565,0
9726,0
26196,0
46258,0
57202,0
59896,0
19743,0
87646,0
57885,0
63957,0
5194,0
63807,0
84836,0
38600,1
49725,1
908,1
7025,0
40340,0
19748,0
87525,0
28139,0
67631,0
57761,1
36355,0
83609,0
17058,0
8443,0
77868,0
31748,0
34168,1
8673,0
31321,0
7132,0
9313,0
46606,0
1625,0
13360,0
37511,0
33341,0
62327,0
61499,0
34777,0
33124,1
3381,0
79801,1
32707,0
64496,0
76608,0
74966,0
62008,0
68840,0
77092,0
76133,1
42023,0
22024,0
25690,0
7966,0
18947,0
55443,0
78337,0
70865,0
48013,1
26555,0
88637,0
6479,0
64459,0
77795,0
12380,1
84949,0
16289,0
72922,0
66408,1
8608,0
83205,0
17314,0
82210,1
81256,1
62928,0
23279,0
55534,0
13121,1
37084,0
3796,1
20222,0
79347,0
43370,0
36918,0
21035,0
32635,0
54127,0
9947,0
33138,0
3873,0
16075,0
29395,1
18769,1
12741,0
67398,0
21253,0
29111,0
72092,0
70465,0
60101,0
65658,0
64387,0
50302,0
82507,0
6672,1
47061,0
16220,0
83758,0
36549,0
62956,0
49706,0
34493,0
37605,0
67243,0
57272,0
16949,0
27078,0
12671,0
23018,1
35308,0
17579,1
79483,0
73557,0
85096,0
14321,0
51809,1
69370,0
63977,0
37640,0
54326,0
61867,0
79515,0
30660,1
35144,0
67519,0
68261,0
42872,0
81574,0
48025,0
28364,0
42172,0
39414,0
12127,0
14998,0
10115,0
16590,0
5973,0
65985,0
15972,0
85519,0
22556,0
32941,1
49095,0
8029,0
63268,1
83212,0
39470,0
76718,0
24583,0
86793,0
12256,0
23102,0
60596,0
13007,0
49258,0
47992,0
16227,0
37401,0
8970,0
84566,0
71109,0
53530,0
40521,0
89311,0
3328,0
16366,0
71852,0
1056,0
57714,0
8515,0
79368,0
47390,0
9955,0
76564,0
56308,0
68420,0
43470,0
85819,0
9586,0
30295,0
57786,0
63815,0
51434,0
87473,0
68067,0
22940,0
77944,0
26591,0
77442,0
64786,0
86581,0
58685,1
33254,0
14602,0
10149,0
11820,1
50038,1
80890,0
38762,0
70076,0
1702,1
52376,0
46020,0
7573,0
44751,0
5482,0
15156,1
30513,1
16482,0
27519,0
4752,0
41013,0
33419,0
28465,1
50039,0
16315,0
60597,0
2775,0
44572,0
35302,0
1333,0
79162,1
69670,0
53688,0
43110,0
27738,1
61791,1
16895,1
7668,0
9243,0
43547,0
65217,0
23461,0
54626,0
42238,0
81584,0
12681,0
2207,0
75228,0
2,0
5733,1
47853,0
59110,0
5390,0
34041,0
34895,0
34669,0
54150,0
27595,0
32231,0
49355,0
6511,0
72715,0
84765,0
18847,0
61486,0
55917,0
54735,0
45878,0
7278,1
56055,0
14544,0
12323,1
5617,0
66091,0
19903,0
167,0
82984,0
19361,0
41204,1
49494,1
32261,0
52964,0
29833,0
70898,0
66858,0
48770,0
82959,0
51222,0
4260,0
81783,0
7639,0
89956,0
36557,0
9715,0
73540,1
6395,0
20837,0
35698,0
62117,0
53509,0
68075,0
26235,0
53419,0
71927,0
83146,1
14784,1
9395,0
7528,0
5769,0
64929,0
6643,0
26844,0
2975,0
38672,0
10151,0
45569,0
80966,0
81834,0
85490,0
36652,0
55149,0
42184,0
29766,0
45393,0
77630,0
1221,0
73458,0
35840,0
46992,1
50427,0
47063,0
42128,0
48965,1
61663,0
55003,0
77969,0
82108,0
46825,0
34946,0
37932,0
45406,1
68109,1
26927,0
42869,0
89866,0
1142,0
29023,0
11964,0
1050,0
45232,0
39403,0
46362,0
56454,0
28558,0
20184,0
66152,0
58426,0
16365,1
30736,0
77192,0
26694,0
33310,1
56402,1
53604,0
82768,0
7862,0
20958,0
62548,0
134,1
6164,0
61656,0
82806,0
23899,0
25649,0
13230,0
12057,0
65535,0
32882,1
15418,1
22055,0
89308,0
73575,1
13755,0
54453,0
75166,0
80426,0
45159,0
22684,0
57364,0
17336,0
2705,0
86313,0
75698,1
73044,0
36397,1
5178,0
43564,0
4564,0
17760,0
15303,0
76329,0
69262,0
75763,0
78081,1
13222,0
85097,0
39379,0
4736,0
4770,0
170,0
80121,1
13959,0
68439,0
45066,0
69709,0
37864,0
5062,0
61965,0
61773,0
18971,0
52896,1
5209,0
38450,0
14867,0
57398,0
54709,0
31820,1
65248,0
42638,0
71330,0
50927,0
49247,1
3138,0
14817,1
49120,0
65735,0
7176,0
55921,0
43895,0
60690,1
51651,0
36480,0
75226,0
62888,0
57028,1
49834,0
76943,0
88763,0
10759,0
51231,0
10569,1
23587,0
44377,0
2234,0
59804,0
59569,0
78645,0
63570,0
45392,0
38530,0
83270,0
22943,0
84660,0
71706,0
57363,0
51412,0
45994,0
35978,0
10225,0
42571,0
11086,0
9336,1
22141,0
8053,0
78159,0
40160,0
14189,0
67454,1
4832,0
71996,0
534,0
52661,0
10245,0
24731,0
26665,0
18972,0
48595,0
59883,0
88536,0
28195,0
47368,0
34740,0
35821,0
6683,1
61542,0
4910,0
53474,0
87303,0
38793,1
54452,0
30058,0
41016,0
59614,0
22831,0
89929,0
70902,0
32472,1
66672,0
48332,1
88158,0
20390,0
18243,0
25496,0
78322,0
38649,1
20263,0
13377,0
5635,0
84259,0
1008,0
54070,0
45255,0
74061,1
39544,0
83950,1
52047,0
69399,0
37646,1
63846,1
36289,0
61001,0
73020,0
24843,0
55871,0
35924,0
10230,0
83778,0
88062,0
58349,0
74722,0
34931,0
61684,0
59715,1
67404,0
56833,0
77726,0
20939,1
22858,0
32837,0
73046,0
47597,0
26094,0
10159,0
45318,0
17250,0
22741,0
937,1
8854,0
21970,0
51445,0
69367,0
53786,0
27452,0
66324,0
16005,0
4598,0
71258,1
70311,0
6175,0
56421,0
38051,0
54381,0
57197,0
50740,0
66853,0
38630,0
16832,1
69858,0
44500,1
3506,1
55628,1
61002,0
5882,0
27129,0
73707,0
69269,1
70631,0
83773,0
71553,0
59208,0
11885,0
12463,0
50288,0
18867,0
12507,0
63913,0
30027,0
38892,0
15732,0
81631,0
88285,0
82429,0
73231,0
16282,0
56363,0
24019,0
20872,0
13935,0
85186,1
51710,0
73264,0
69796,0
26997,1
50973,0
56297,0
44228,0
51107,0
52008,1
8630,0
59979,0
29918,0
79904,0
53298,0
63650,0
43410,0
87787,0
13560,0
63139,0
86742,0
20846,0
65023,0
81972,0
51631,1
40503,0
52533,0
27961,0
57231,0
23316,0
24908,0
32381,0
28863,0
28887,0
9785,0
31574,0
33305,0
73033,1
12977,1
6888,0
77766,0
43612,0
61315,0
40252,0
37895,0
45897,0
40561,1
26249,0
168,0
74676,0
32357,0
32546,0
37251,0
18053,0
58730,0
21879,0
60640,0
87633,0
11406,0
32919,0
50709,0
25914,0
10084,0
11922,0
13495,0
23692,1
46157,0
14229,0
10120,0
87470,0
87300,0
24755,0
55284,1
15159,0
32871,0
67950,0
32432,0
38588,1
49316,0
33776,0
87417,1
44657,0
53609,0
14084,0
81567,0
45925,0
33092,0
64494,0
48557,0
19888,1
57930,0
16790,0
67613,0
66225,0
42780,0
33390,0
53575,0
84027,0
56802,0
29576,0
88366,0
3438,0
70854,0
41960,0
76312,0
33142,1
7810,0
58580,0
50147,0
38135,0
11083,0
44773,0
59973,0
74898,1
54195,0
59053,0
60900,1
6850,0
7022,0
44153,0
73953,0
21286,0
86562,0
20574,0
31171,0
48494,0
6930,0
43916,0
13741,0
85927,0
61824,0
71619,0
3986,0
58082,0
2929,0
30285,0
16164,1
82216,1
14018,0
72011,1
22760,1
25278,1
4969,0
2923,0
68366,0
28833,0
69267,0
19707,0
63474,0
27085,0
32026,1
88025,0
43315,0
17163,0
50132,0
41487,0
13138,0
3850,0
82132,0
62586,0
34889,0
11572,0
27347,0
18752,0
50422,0
15446,0
16015,0
5009,1
77137,0
36839,0
39302,0
54085,0
34547,0
25467,0
3069,1
61040,0
56410,0
70563,0
81149,0
54165,0
28779,0
46183,0
84573,0
59316,0
34429,0
80362,0
77970,0
7115,0
83582,0
3092,0
53275,0
4802,1
18944,0
67988,0
58527,0
83183,0
41605,0
59662,0
46303,0
1788,0
61041,0
16839,0
34265,0
9923,0
58284,0
39699,0
58688,0
24101,0
19373,0
44588,0
21136,0
23861,0
43554,0
31466,0
55130,0
23509,1
78192,1
81686,1
86075,0
70220,0
53451,0
8143,0
73813,0
58673,0
15120,0
41687,0
25049,0
47825,0
24708,0
46526,0
76198,0
65827,1
11484,0
85551,0
27806,0
24354,0
11220,0
30943,0
87347,0
5524,0
31006,0
78709,0
17672,0
3747,0
50465,0
24317,0
14039,0
45899,0
10382,1
20783,0
81046,0
15319,0
80831,0
57067,1
